"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","INFRAMAINT","AIR","EUR","A","2004",10700005.631582,
"TUR","INFRAMAINT","AIR","EUR","A","2005",2980270.6085713,
"TUR","INFRAMAINT","AIR","EUR","A","2006",1660210.2933038,
"TUR","INFRAMAINT","AIR","EUR","A","2007",1679167.133102,
"TUR","INFRAMAINT","AIR","EUR","A","2008",3145973.1543624,
"TUR","INFRAMAINT","AIR","EUR","A","2009",4624705.1750451,
"TUR","INFRAMAINT","AIR","EUR","A","2010",6508786.8622641,
"TUR","INFRAMAINT","AIR","EUR","A","2011",2569593.1477516,
"TUR","INFRAMAINT","AIR","EUR","A","2012",44502052.27911,
"TUR","INFRAMAINT","AIR","EUR","A","2013",31979154.32903,
"TUR","INFRAMAINT","AIR","EUR","A","2014",9631922.9446164,
"TUR","INFRAMAINT","AIR","EUR","A","2015",44013501.886293,
"TUR","INFRAMAINT","AIR","EUR","A","2016",25129386.424148,
"TUR","INFRAMAINT","AIR","EUR","A","2017",34454311.641675,
"AZE","INFRAMAINT","AIR","EUR","A","2000",6052536.0125893,
"AZE","INFRAMAINT","AIR","EUR","A","2001",10792660.990526,
"AZE","INFRAMAINT","AIR","EUR","A","2002",9802853.7196384,
"AZE","INFRAMAINT","AIR","EUR","A","2003",8104457.4515984,
"AZE","INFRAMAINT","AIR","EUR","A","2004",7368593.4173899,
"AZE","INFRAMAINT","AIR","EUR","A","2005",44112656.93926,
"AZE","INFRAMAINT","AIR","EUR","A","2006",10701863.907964,
"AZE","INFRAMAINT","AIR","EUR","A","2007",10205817.31587,
"AZE","INFRAMAINT","AIR","EUR","A","2008",7439246.1563895,
"AZE","INFRAMAINT","AIR","EUR","A","2009",10719071.013845,
"AZE","INFRAMAINT","AIR","EUR","A","2010",3755868.5446009,
"AZE","INFRAMAINT","AIR","EUR","A","2011",7281332.4838445,
"AZE","INFRAMAINT","AIR","EUR","A","2012",7920792.0792079,
"AZE","INFRAMAINT","AIR","EUR","A","2013",9596928.9827255,
"AZE","INFRAMAINT","AIR","EUR","A","2014",9594166.7466181,
"AZE","INFRAMAINT","AIR","EUR","A","2015",7930214.1157811,
"AZE","INFRAMAINT","AIR","EUR","A","2016",5667006.6870679,
"AZE","INFRAMAINT","AIR","EUR","A","2017",5149065.4446218,
"AZE","INFRAMAINT","AIR","EUR","A","2018",4978592.0541671,
"BGR","INFRAMAINT","AIR","EUR","A","1999",5112997.2389815,
"BGR","INFRAMAINT","AIR","EUR","A","2000",5634668.579039,
"BGR","INFRAMAINT","AIR","EUR","A","2001",1026588.6459296,
"BGR","INFRAMAINT","AIR","EUR","A","2002",3591216.9095013,
"BGR","INFRAMAINT","AIR","EUR","A","2003",3078501.7957927,
"BGR","INFRAMAINT","AIR","EUR","A","2004",3583862.3796846,
"BGR","INFRAMAINT","AIR","EUR","A","2005",2045198.8955926,
"BGR","INFRAMAINT","AIR","EUR","A","2006",2556498.6194907,
"BGR","INFRAMAINT","AIR","EUR","A","2007",2556498.6194907,
"BGR","INFRAMAINT","AIR","EUR","A","2008",0,
"BGR","INFRAMAINT","AIR","EUR","A","2009",1022599.4477963,
"BGR","INFRAMAINT","AIR","EUR","A","2010",1533899.1716944,
"BGR","INFRAMAINT","AIR","EUR","A","2011",1533899.1716944,
"BGR","INFRAMAINT","AIR","EUR","A","2012",0,
"BGR","INFRAMAINT","AIR","EUR","A","2013",2045198.8955926,
"BGR","INFRAMAINT","AIR","EUR","A","2014",2045198.8955926,
"BGR","INFRAMAINT","AIR","EUR","A","2015",1533899.1716944,
"BGR","INFRAMAINT","AIR","EUR","A","2016",1533899.1716944,
"BGR","INFRAMAINT","AIR","EUR","A","2017",511299.72389815,
"BGR","INFRAMAINT","AIR","EUR","A","2018",511299.72389815,
"HRV","INFRAMAINT","AIR","EUR","A","1995",1170292.134174,
"HRV","INFRAMAINT","AIR","EUR","A","1996",1159790.0779959,
"HRV","INFRAMAINT","AIR","EUR","A","1997",1146213.9121714,
"HRV","INFRAMAINT","AIR","EUR","A","1998",140344.96793117,
"HRV","INFRAMAINT","AIR","EUR","A","1999",659752.46087668,
"HRV","INFRAMAINT","AIR","EUR","A","2000",523320.46837182,
"HRV","INFRAMAINT","AIR","EUR","A","2001",267258.19814523,
"HRV","INFRAMAINT","AIR","EUR","A","2002",269803.58299158,
"HRV","INFRAMAINT","AIR","EUR","A","2003",396316.89498923,
"HRV","INFRAMAINT","AIR","EUR","A","2004",666808.9192361,
"HRV","INFRAMAINT","AIR","EUR","A","2005",675483.98427473,
"HRV","INFRAMAINT","AIR","EUR","A","2006",1638247.6211279,
"HRV","INFRAMAINT","AIR","EUR","A","2007",1907850.806067,
"HRV","INFRAMAINT","AIR","EUR","A","2008",1799507.2118712,
"HRV","INFRAMAINT","AIR","EUR","A","2009",3405391.4156893,
"HRV","INFRAMAINT","AIR","EUR","A","2010",2332377.5158807,
"HRV","INFRAMAINT","AIR","EUR","A","2011",3495375.3495375,
"HRV","INFRAMAINT","AIR","EUR","A","2012",3456849.2148964,
"HRV","INFRAMAINT","AIR","EUR","A","2013",4486079.9577781,
"HRV","INFRAMAINT","AIR","EUR","A","2014",4453409.4779032,
"HRV","INFRAMAINT","AIR","EUR","A","2015",3546099.2907801,
"HRV","INFRAMAINT","AIR","EUR","A","2016",3981684.2524388,
"HRV","INFRAMAINT","AIR","EUR","A","2017",6296554.3111302,
"HRV","INFRAMAINT","AIR","EUR","A","2018",6605465.0112563,
"GEO","INFRAMAINT","AIR","EUR","A","1996",0,
"GEO","INFRAMAINT","AIR","EUR","A","1997",0,
"GEO","INFRAMAINT","AIR","EUR","A","1998",0,
"GEO","INFRAMAINT","AIR","EUR","A","1999",0,
"GEO","INFRAMAINT","AIR","EUR","A","2000",0,
"GEO","INFRAMAINT","AIR","EUR","A","2001",0,
"GEO","INFRAMAINT","AIR","EUR","A","2002",0,
"GEO","INFRAMAINT","AIR","EUR","A","2003",0,
"GEO","INFRAMAINT","AIR","EUR","A","2004",0,
"GEO","INFRAMAINT","AIR","EUR","A","2005",0,
"GEO","INFRAMAINT","AIR","EUR","A","2006",0,
"GEO","INFRAMAINT","AIR","EUR","A","2007",0,
"GEO","INFRAMAINT","AIR","EUR","A","2008",1369675.3869333,
"GEO","INFRAMAINT","AIR","EUR","A","2009",275461.9681994,
"GEO","INFRAMAINT","AIR","EUR","A","2010",795666.15879465,
"GEO","INFRAMAINT","AIR","EUR","A","2011",1022678.8302498,
"GEO","INFRAMAINT","AIR","EUR","A","2012",1550623.2041076,
"GEO","INFRAMAINT","AIR","EUR","A","2013",1374510.0701516,
"GEO","INFRAMAINT","AIR","EUR","A","2014",1207524.1993945,
"GEO","INFRAMAINT","AIR","EUR","A","2015",1203406.7244257,
"GEO","INFRAMAINT","AIR","EUR","A","2016",1244363.4626409,
"GEO","INFRAMAINT","AIR","EUR","A","2017",1245095.3120587,
"GEO","INFRAMAINT","AIR","EUR","A","2018",1385183.1795695,
"IND","INFRAMAINT","AIR","EUR","A","2004",64294527.761311,
"IND","INFRAMAINT","AIR","EUR","A","2005",76885897.114007,
"IND","INFRAMAINT","AIR","EUR","A","2006",84985474.042925,
"IND","INFRAMAINT","AIR","EUR","A","2007",210708786.94155,
"IND","INFRAMAINT","AIR","EUR","A","2008",116640462.26035,
"IND","INFRAMAINT","AIR","EUR","A","2009",167543567.72183,
"IND","INFRAMAINT","AIR","EUR","A","2010",220176517.69718,
"IND","INFRAMAINT","AIR","EUR","A","2011",143922776.77024,
"IND","INFRAMAINT","AIR","EUR","A","2012",166703445.76605,
"IND","INFRAMAINT","AIR","EUR","A","2013",128553822.20724,
"IND","INFRAMAINT","AIR","EUR","A","2014",124978781.70264,
"IND","INFRAMAINT","AIR","EUR","A","2015",136443175.41518,
"LIE","INFRAMAINT","AIR","EUR","A","1995",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","1996",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","1997",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","1998",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","1999",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2000",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2001",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2002",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2003",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2004",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2005",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2006",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2007",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2008",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2009",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2010",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2011",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2012",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2013",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2014",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2015",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2016",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2017",,"M"
"LIE","INFRAMAINT","AIR","EUR","A","2018",,"M"
"LTU","INFRAMAINT","AIR","EUR","A","1995",5000000,
"LTU","INFRAMAINT","AIR","EUR","A","1996",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1997",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1998",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","1999",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2000",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2001",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2002",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2003",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2004",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2005",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2006",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2007",4000000,
"LTU","INFRAMAINT","AIR","EUR","A","2008",12000000,
"LTU","INFRAMAINT","AIR","EUR","A","2009",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2010",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2011",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2012",1000000,
"LTU","INFRAMAINT","AIR","EUR","A","2013",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2014",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2015",2000000,
"LTU","INFRAMAINT","AIR","EUR","A","2016",3000000,
"LTU","INFRAMAINT","AIR","EUR","A","2017",5000000,
"LTU","INFRAMAINT","AIR","EUR","A","2018",4000000,
"ROU","INFRAMAINT","AIR","EUR","A","1995",22238695.329874,
"ROU","INFRAMAINT","AIR","EUR","A","2001",0,
"ROU","INFRAMAINT","AIR","EUR","A","2002",8640552.9953917,
"ROU","INFRAMAINT","AIR","EUR","A","2003",1331664.3140597,
"ROU","INFRAMAINT","AIR","EUR","A","2004",1233806.2924121,
"ROU","INFRAMAINT","AIR","EUR","A","2005",0,
"ROU","INFRAMAINT","AIR","EUR","A","2006",1134944.9551697,
"ROU","INFRAMAINT","AIR","EUR","A","2007",1797537.3737979,
"SRB","INFRAMAINT","AIR","EUR","A","1995",0,
"SRB","INFRAMAINT","AIR","EUR","A","1996",0,
"SRB","INFRAMAINT","AIR","EUR","A","1997",0,
"SRB","INFRAMAINT","AIR","EUR","A","1998",0,
"SRB","INFRAMAINT","AIR","EUR","A","1999",0,
"SRB","INFRAMAINT","AIR","EUR","A","2000",0,"B"
"SRB","INFRAMAINT","AIR","EUR","A","2001",0,
"SRB","INFRAMAINT","AIR","EUR","A","2002",0,
"SRB","INFRAMAINT","AIR","EUR","A","2003",0,
"SRB","INFRAMAINT","AIR","EUR","A","2004",0,
"SRB","INFRAMAINT","AIR","EUR","A","2005",458436.68265565,
"SRB","INFRAMAINT","AIR","EUR","A","2006",11881.5222131,
"SRB","INFRAMAINT","AIR","EUR","A","2007",0,
"SRB","INFRAMAINT","AIR","EUR","A","2008",0,
"SRB","INFRAMAINT","AIR","EUR","A","2009",0,
"SRB","INFRAMAINT","AIR","EUR","A","2010",0,
"SRB","INFRAMAINT","AIR","EUR","A","2011",9812.3679009971,
"SRB","INFRAMAINT","AIR","EUR","A","2012",1292273.2679998,
"SRB","INFRAMAINT","AIR","EUR","A","2013",35371.935906052,
"SRB","INFRAMAINT","AIR","EUR","A","2014",59721.459114689,
"SRB","INFRAMAINT","AIR","EUR","A","2015",58000.362916557,
"SRB","INFRAMAINT","AIR","EUR","A","2016",48744.781261856,
"SRB","INFRAMAINT","AIR","EUR","A","2017",543913.15849547,
"SRB","INFRAMAINT","AIR","EUR","A","2018",0,"P"
"AUT","INFRAMAINT","SEA","EUR","A","1995",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1996",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1997",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1998",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","1999",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2000",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2001",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2002",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2003",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2004",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2005",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2006",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2007",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2008",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2009",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2010",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2011",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2012",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2013",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2014",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2015",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2016",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2017",,"M"
"AUT","INFRAMAINT","SEA","EUR","A","2018",,"M"
"BEL","INFRAMAINT","SEA","EUR","A","1995",44000000,
"BEL","INFRAMAINT","SEA","EUR","A","1996",102000000,
"BEL","INFRAMAINT","SEA","EUR","A","1997",103000000,
"BEL","INFRAMAINT","SEA","EUR","A","1998",103000000,
"BEL","INFRAMAINT","SEA","EUR","A","1999",101000000,
"BEL","INFRAMAINT","SEA","EUR","A","2000",129000000,
"BEL","INFRAMAINT","SEA","EUR","A","2001",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2002",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2003",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2004",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2005",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2006",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2007",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2008",130000000,
"BEL","INFRAMAINT","SEA","EUR","A","2009",135000000,
"CAN","INFRAMAINT","SEA","EUR","A","1995",39549910.87344,
"CAN","INFRAMAINT","SEA","EUR","A","1996",54297597.042514,
"CAN","INFRAMAINT","SEA","EUR","A","1997",63710499.490316,
"CAN","INFRAMAINT","SEA","EUR","A","1998",57730470.864153,
"CAN","INFRAMAINT","SEA","EUR","A","1999",64324903.827962,
"CAN","INFRAMAINT","SEA","EUR","A","2000",78033838.973162,
"CAN","INFRAMAINT","SEA","EUR","A","2001",77882743.203288,
"CAN","INFRAMAINT","SEA","EUR","A","2002",76881575.397896,
"CAN","INFRAMAINT","SEA","EUR","A","2003",75221238.938053,
"CAN","INFRAMAINT","SEA","EUR","A","2004",72974644.403216,
"CAN","INFRAMAINT","SEA","EUR","A","2005",92071272.438233,
"CAN","INFRAMAINT","SEA","EUR","A","2006",110237326.21823,
"CAN","INFRAMAINT","SEA","EUR","A","2007",114371298.25039,
"CAN","INFRAMAINT","SEA","EUR","A","2008",128262681.97268,
"CAN","INFRAMAINT","SEA","EUR","A","2009",138152914.45874,
"CAN","INFRAMAINT","SEA","EUR","A","2010",150750091.47457,
"CAN","INFRAMAINT","SEA","EUR","A","2011",263884850.24716,"B"
"CAN","INFRAMAINT","SEA","EUR","A","2012",1167496886.675,
"CAN","INFRAMAINT","SEA","EUR","A","2013",1173633440.5145,
"CAN","INFRAMAINT","SEA","EUR","A","2014",1038423889.9584,
"CAN","INFRAMAINT","SEA","EUR","A","2015",1376194845.055,
"CAN","INFRAMAINT","SEA","EUR","A","2016",1280615918.9199,
"CAN","INFRAMAINT","SEA","EUR","A","2017",1378081696.0839,"B"
"CAN","INFRAMAINT","SEA","EUR","A","2018",1523246207.548,"P"
"CZE","INFRAMAINT","SEA","EUR","A","1995",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1996",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1997",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1998",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","1999",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2000",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2001",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2002",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2003",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2004",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2005",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2006",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2007",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2008",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2009",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2010",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2011",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2012",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2013",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2014",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2015",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2016",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2017",,"M"
"CZE","INFRAMAINT","SEA","EUR","A","2018",,"M"
"FIN","INFRAMAINT","SEA","EUR","A","1995",66000000,
"FIN","INFRAMAINT","SEA","EUR","A","1996",75000000,
"FIN","INFRAMAINT","SEA","EUR","A","1997",82000000,
"FIN","INFRAMAINT","SEA","EUR","A","1998",90000000,
"FIN","INFRAMAINT","SEA","EUR","A","1999",92000000,
"FIN","INFRAMAINT","SEA","EUR","A","2000",94000000,
"FIN","INFRAMAINT","SEA","EUR","A","2001",80000000,
"FIN","INFRAMAINT","SEA","EUR","A","2002",91000000,
"FIN","INFRAMAINT","SEA","EUR","A","2003",88000000,
"FIN","INFRAMAINT","SEA","EUR","A","2004",88000000,
"FIN","INFRAMAINT","SEA","EUR","A","2005",93000000,
"FIN","INFRAMAINT","SEA","EUR","A","2006",88000000,"B"
"FIN","INFRAMAINT","SEA","EUR","A","2007",89000000,
"FIN","INFRAMAINT","SEA","EUR","A","2008",82000000,
"FIN","INFRAMAINT","SEA","EUR","A","2009",107000000,
"FIN","INFRAMAINT","SEA","EUR","A","2010",106000000,
"FIN","INFRAMAINT","SEA","EUR","A","2011",122000000,
"FIN","INFRAMAINT","SEA","EUR","A","2012",101000000,
"FIN","INFRAMAINT","SEA","EUR","A","2013",112000000,
"FIN","INFRAMAINT","SEA","EUR","A","2014",101000000,
"FIN","INFRAMAINT","SEA","EUR","A","2015",76000000,"B"
"FIN","INFRAMAINT","SEA","EUR","A","2016",91000000,
"FIN","INFRAMAINT","SEA","EUR","A","2017",94000000,
"FIN","INFRAMAINT","SEA","EUR","A","2018",122700000,
"FRA","INFRAMAINT","SEA","EUR","A","1996",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","1997",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","1998",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","1999",56000000,
"FRA","INFRAMAINT","SEA","EUR","A","2000",56000000,
"FRA","INFRAMAINT","SEA","EUR","A","2001",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2002",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","2003",51000000,
"FRA","INFRAMAINT","SEA","EUR","A","2004",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2005",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2006",50000000,
"FRA","INFRAMAINT","SEA","EUR","A","2007",44000000,
"FRA","INFRAMAINT","SEA","EUR","A","2008",48000000,
"FRA","INFRAMAINT","SEA","EUR","A","2009",48000000,
"FRA","INFRAMAINT","SEA","EUR","A","2010",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2011",53000000,
"FRA","INFRAMAINT","SEA","EUR","A","2012",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2013",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2014",53000000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2015",53477000,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2016",50662421.052632,"E"
"FRA","INFRAMAINT","SEA","EUR","A","2017",49522516.578947,
"FRA","INFRAMAINT","SEA","EUR","A","2018",46599924.015647,
"HUN","INFRAMAINT","SEA","EUR","A","1995",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1996",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1997",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1998",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","1999",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2000",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2001",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2002",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2003",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2004",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2005",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2006",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2007",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2008",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2009",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2010",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2011",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2012",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2013",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2014",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2015",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2016",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2017",,"M"
"HUN","INFRAMAINT","SEA","EUR","A","2018",,"M"
"ITA","INFRAMAINT","SEA","EUR","A","1995",1173000000,
"ITA","INFRAMAINT","SEA","EUR","A","1996",1101000000,
"ITA","INFRAMAINT","SEA","EUR","A","1997",1226000000,
"ITA","INFRAMAINT","SEA","EUR","A","1998",1186000000,
"ITA","INFRAMAINT","SEA","EUR","A","1999",880000000,
"ITA","INFRAMAINT","SEA","EUR","A","2000",1151000000,
"ITA","INFRAMAINT","SEA","EUR","A","2001",1470000000,
"ITA","INFRAMAINT","SEA","EUR","A","2002",1078000000,
"ITA","INFRAMAINT","SEA","EUR","A","2003",1379000000,
"ITA","INFRAMAINT","SEA","EUR","A","2004",1244000000,
"ITA","INFRAMAINT","SEA","EUR","A","2005",3074000000,
"ITA","INFRAMAINT","SEA","EUR","A","2006",2469000000,
"ITA","INFRAMAINT","SEA","EUR","A","2007",1394000000,
"ITA","INFRAMAINT","SEA","EUR","A","2008",1163000000,
"ITA","INFRAMAINT","SEA","EUR","A","2009",1287000000,
"ITA","INFRAMAINT","SEA","EUR","A","2010",1098000000,
"ITA","INFRAMAINT","SEA","EUR","A","2011",1447000000,
"ITA","INFRAMAINT","SEA","EUR","A","2012",1628000000,
"ITA","INFRAMAINT","SEA","EUR","A","2013",1263000000,
"ITA","INFRAMAINT","SEA","EUR","A","2014",2609000000,
"ITA","INFRAMAINT","SEA","EUR","A","2015",2538000000,
"ITA","INFRAMAINT","SEA","EUR","A","2016",1478000000,
"ITA","INFRAMAINT","SEA","EUR","A","2017",1539000000,
"KOR","INFRAMAINT","SEA","EUR","A","1995",29258318.332313,
"KOR","INFRAMAINT","SEA","EUR","A","1996",39661088.691655,
"KOR","INFRAMAINT","SEA","EUR","A","1997",44801281.051726,
"KOR","INFRAMAINT","SEA","EUR","A","1998",48871133.783393,
"KOR","INFRAMAINT","SEA","EUR","A","1999",75159770.70494,
"KOR","INFRAMAINT","SEA","EUR","A","2000",95944896.251733,
"KOR","INFRAMAINT","SEA","EUR","A","2001",103792627.5889,
"KOR","INFRAMAINT","SEA","EUR","A","2002",103893913.07555,
"KOR","INFRAMAINT","SEA","EUR","A","2003",103995782.71548,
"KOR","INFRAMAINT","SEA","EUR","A","2004",98383662.192612,
"KOR","INFRAMAINT","SEA","EUR","A","2005",111015399.80877,
"KOR","INFRAMAINT","SEA","EUR","A","2006",117403026.33311,
"KOR","INFRAMAINT","SEA","EUR","A","2007",120901562.13127,
"KOR","INFRAMAINT","SEA","EUR","A","2008",88938759.638124,
"KOR","INFRAMAINT","SEA","EUR","A","2009",111950035.95713,
"KOR","INFRAMAINT","SEA","EUR","A","2010",99992267.743581,
"KOR","INFRAMAINT","SEA","EUR","A","2011",84160930.361151,
"KOR","INFRAMAINT","SEA","EUR","A","2012",99454766.317462,
"KOR","INFRAMAINT","SEA","EUR","A","2013",102242078.86323,
"KOR","INFRAMAINT","SEA","EUR","A","2014",111161636.17041,
"KOR","INFRAMAINT","SEA","EUR","A","2015",135716916.06204,
"KOR","INFRAMAINT","SEA","EUR","A","2016",136292911.86129,
"LUX","INFRAMAINT","SEA","EUR","A","1995",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","1996",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","1997",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","1998",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","1999",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2000",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2001",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2002",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2003",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2004",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2005",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2006",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2007",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2008",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2009",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2010",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2011",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2012",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2013",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2014",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2015",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2016",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2017",,"M"
"LUX","INFRAMAINT","SEA","EUR","A","2018",,"M"
