"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2000",382949,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2001",375345,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2002",362054,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2003",354534,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2004",339310,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2005",336619,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2006",327984,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2007",335845,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2008",320614,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2009",310806,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2010",288297,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2011",306266,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2012",299637,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2013",291105,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2014",302435,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2015",305659,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2016",308145,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2017",302656,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2018",308721,
"DEU","ROADACCID","ACCIDENTCASUAL","NBR","A","2019",300143,
"NOR","ROADACCID","DEATH","1000000HAB","A","1994",65.258301812959,
"NOR","ROADACCID","DEATH","1000000HAB","A","1995",69.967223223429,
"NOR","ROADACCID","DEATH","1000000HAB","A","1996",58.20142531867,
"NOR","ROADACCID","DEATH","1000000HAB","A","1997",68.783019538237,
"NOR","ROADACCID","DEATH","1000000HAB","A","1998",79.43198906727,
"NOR","ROADACCID","DEATH","1000000HAB","A","1999",68.132211452801,
"NOR","ROADACCID","DEATH","1000000HAB","A","2000",75.930194989186,
"NOR","ROADACCID","DEATH","1000000HAB","A","2001",60.924938039338,
"NOR","ROADACCID","DEATH","1000000HAB","A","2002",68.309638335722,
"NOR","ROADACCID","DEATH","1000000HAB","A","2003",61.338202418259,
"NOR","ROADACCID","DEATH","1000000HAB","A","2004",55.967995888421,
"NOR","ROADACCID","DEATH","1000000HAB","A","2005",48.450335486129,
"NOR","ROADACCID","DEATH","1000000HAB","A","2006",51.923787037806,
"NOR","ROADACCID","DEATH","1000000HAB","A","2007",49.478112093619,
"NOR","ROADACCID","DEATH","1000000HAB","A","2008",53.479165775347,
"NOR","ROADACCID","DEATH","1000000HAB","A","2009",43.903919998774,
"NOR","ROADACCID","DEATH","1000000HAB","A","2010",42.542294813194,
"NOR","ROADACCID","DEATH","1000000HAB","A","2011",33.918234442836,
"NOR","ROADACCID","DEATH","1000000HAB","A","2012",28.892675268448,
"NOR","ROADACCID","DEATH","1000000HAB","A","2013",36.813755666513,
"NOR","ROADACCID","DEATH","1000000HAB","A","2014",28.614631381257,
"NOR","ROADACCID","DEATH","1000000HAB","A","2015",22.549404878805,
"NOR","ROADACCID","DEATH","1000000HAB","A","2016",25.790335272448,
"NOR","ROADACCID","DEATH","1000000HAB","A","2017",20.087292551329,
"NOR","ROADACCID","DEATH","1000000HAB","A","2018",20.33164681068,
"NOR","ROADACCID","DEATH","1000000HAB","A","2019",20.194857940394,
"HUN","ROADACCID","DEATH","1000000HAB","A","1994",151.01483029443,
"HUN","ROADACCID","DEATH","1000000HAB","A","1995",153.83922784132,
"HUN","ROADACCID","DEATH","1000000HAB","A","1996",132.86474427222,
"HUN","ROADACCID","DEATH","1000000HAB","A","1997",135.17340191707,
"HUN","ROADACCID","DEATH","1000000HAB","A","1998",133.54021839816,
"HUN","ROADACCID","DEATH","1000000HAB","A","1999",127.56983373919,
"HUN","ROADACCID","DEATH","1000000HAB","A","2000",117.52065498962,
"HUN","ROADACCID","DEATH","1000000HAB","A","2001",121.61872461123,
"HUN","ROADACCID","DEATH","1000000HAB","A","2002",140.66887904327,
"HUN","ROADACCID","DEATH","1000000HAB","A","2003",130.90411106039,
"HUN","ROADACCID","DEATH","1000000HAB","A","2004",128.22610853746,
"HUN","ROADACCID","DEATH","1000000HAB","A","2005",126.69691332414,
"HUN","ROADACCID","DEATH","1000000HAB","A","2006",129.37663892797,
"HUN","ROADACCID","DEATH","1000000HAB","A","2007",122.51660239186,
"HUN","ROADACCID","DEATH","1000000HAB","A","2008",99.221094484383,
"HUN","ROADACCID","DEATH","1000000HAB","A","2009",82.014237751493,
"HUN","ROADACCID","DEATH","1000000HAB","A","2010",73.999829800391,
"HUN","ROADACCID","DEATH","1000000HAB","A","2011",63.980893179286,
"HUN","ROADACCID","DEATH","1000000HAB","A","2012",60.985677740389,
"HUN","ROADACCID","DEATH","1000000HAB","A","2013",59.738714386477,
"HUN","ROADACCID","DEATH","1000000HAB","A","2014",63.447223464364,
"HUN","ROADACCID","DEATH","1000000HAB","A","2015",65.427021034584,
"HUN","ROADACCID","DEATH","1000000HAB","A","2016",61.850272818802,
"HUN","ROADACCID","DEATH","1000000HAB","A","2017",63.853920211819,
"HUN","ROADACCID","DEATH","1000000HAB","A","2018",64.753297098766,
"HUN","ROADACCID","DEATH","1000000HAB","A","2019",61.617517143641,
"MLT","ROADACCID","DEATH","NBR","A","1999",12,
"MLT","ROADACCID","DEATH","NBR","A","2000",15,
"MLT","ROADACCID","DEATH","NBR","A","2001",16,
"MLT","ROADACCID","DEATH","NBR","A","2002",16,
"MLT","ROADACCID","DEATH","NBR","A","2003",17,
"MLT","ROADACCID","DEATH","NBR","A","2004",13,
"MLT","ROADACCID","DEATH","NBR","A","2005",16,
"MLT","ROADACCID","DEATH","NBR","A","2006",10,
"MLT","ROADACCID","DEATH","NBR","A","2007",14,
"MLT","ROADACCID","DEATH","NBR","A","2008",15,
"MLT","ROADACCID","DEATH","NBR","A","2009",21,
"MLT","ROADACCID","DEATH","NBR","A","2010",15,
"MLT","ROADACCID","DEATH","NBR","A","2011",17,
"MLT","ROADACCID","DEATH","NBR","A","2012",9,
"MLT","ROADACCID","DEATH","NBR","A","2013",18,
"MLT","ROADACCID","DEATH","NBR","A","2014",10,
"MLT","ROADACCID","DEATH","NBR","A","2015",11,
"MLT","ROADACCID","DEATH","NBR","A","2016",23,
"MLT","ROADACCID","DEATH","NBR","A","2017",19,
"EST","ROADACCID","DEATH","1000000HAB","A","1994",248.88650638558,
"EST","ROADACCID","DEATH","1000000HAB","A","1995",231.09574185213,
"EST","ROADACCID","DEATH","1000000HAB","A","1996",150.46687115091,
"EST","ROADACCID","DEATH","1000000HAB","A","1997",199.35192760453,
"EST","ROADACCID","DEATH","1000000HAB","A","1998",204.8831444657,
"EST","ROADACCID","DEATH","1000000HAB","A","1999",166.87718127178,
"EST","ROADACCID","DEATH","1000000HAB","A","2000",146.02876909917,
"EST","ROADACCID","DEATH","1000000HAB","A","2001",143.35988012521,
"EST","ROADACCID","DEATH","1000000HAB","A","2002",161.67035197738,
"EST","ROADACCID","DEATH","1000000HAB","A","2003",119.64514999416,
"EST","ROADACCID","DEATH","1000000HAB","A","2004",124.76606363069,
"EST","ROADACCID","DEATH","1000000HAB","A","2005",125.48209112214,
"EST","ROADACCID","DEATH","1000000HAB","A","2006",151.4690268115,
"EST","ROADACCID","DEATH","1000000HAB","A","2007",146.19446847868,
"EST","ROADACCID","DEATH","1000000HAB","A","2008",98.721851184288,
"EST","ROADACCID","DEATH","1000000HAB","A","2009",74.933590105769,
"EST","ROADACCID","DEATH","1000000HAB","A","2010",59.332694943578,
"EST","ROADACCID","DEATH","1000000HAB","A","2011",76.086358770535,
"EST","ROADACCID","DEATH","1000000HAB","A","2012",65.774750963184,
"EST","ROADACCID","DEATH","1000000HAB","A","2013",61.456892542244,
"EST","ROADACCID","DEATH","1000000HAB","A","2014",59.336120102393,
"EST","ROADACCID","DEATH","1000000HAB","A","2015",50.934805729329,
"EST","ROADACCID","DEATH","1000000HAB","A","2016",53.959978416009,
"EST","ROADACCID","DEATH","1000000HAB","A","2017",36.435845584886,
"EST","ROADACCID","DEATH","1000000HAB","A","2018",50.681668440525,
"EST","ROADACCID","DEATH","1000000HAB","A","2019",39.198245124718,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1970",51631,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1971",52763,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1972",52696,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1973",49716,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1974",48853,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1975",49132,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1976",45016,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1977",46183,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1978",43592,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1979",45425,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1980",46214,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1981",46690,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1982",47067,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1983",48825,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1984",48146,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1985",46275,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1986",45015,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1987",43947,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1988",44243,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1989",46565,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1990",46338,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1991",46013,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1992",44730,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1993",41791,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1994",42015,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1995",38956,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1996",38253,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1997",39695,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1998",39225,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","1999",42348,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2000",42126,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2001",43073,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2002",43175,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2003",43426,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2004",42657,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2005",40896,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2006",39884,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2007",41096,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2008",39173,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2009",37925,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2010",35348,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2011",35129,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2012",40831,"B"
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2013",38502,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2014",37957,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2015",37960,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2016",38466,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2017",37402,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2018",36846,
"AUT","ROADACCID","ACCIDENTCASUAL","NBR","A","2019",35736,
"AUS","ROADACCID","INJURE","NBR","A","1980",32054,
"AUS","ROADACCID","INJURE","NBR","A","1981",32108,
"AUS","ROADACCID","INJURE","NBR","A","1982",30654,
"AUS","ROADACCID","INJURE","NBR","A","1983",28080,
"AUS","ROADACCID","INJURE","NBR","A","1984",28795,
"AUS","ROADACCID","INJURE","NBR","A","1985",29248,
"AUS","ROADACCID","INJURE","NBR","A","1986",29169,
"AUS","ROADACCID","INJURE","NBR","A","1987",29698,
"AUS","ROADACCID","INJURE","NBR","A","1988",29705,
"AUS","ROADACCID","INJURE","NBR","A","1989",28483,
"AUS","ROADACCID","INJURE","NBR","A","1990",24961,
"AUS","ROADACCID","INJURE","NBR","A","1991",22528,
"AUS","ROADACCID","INJURE","NBR","A","1992",21512,
"AUS","ROADACCID","INJURE","NBR","A","1993",21557,
"AUS","ROADACCID","INJURE","NBR","A","1994",22133,
"AUS","ROADACCID","INJURE","NBR","A","1995",22368,
"AUS","ROADACCID","INJURE","NBR","A","1996",21989,
"AUS","ROADACCID","INJURE","NBR","A","2000",26963,
"AUS","ROADACCID","INJURE","NBR","A","2001",27482,
"AUS","ROADACCID","INJURE","NBR","A","2002",27958,
"AUS","ROADACCID","INJURE","NBR","A","2003",28446,
"AUS","ROADACCID","INJURE","NBR","A","2004",28886,
"AUS","ROADACCID","INJURE","NBR","A","2005",30597,
"AUS","ROADACCID","INJURE","NBR","A","2006",32288,
"AUS","ROADACCID","INJURE","NBR","A","2007",32552,
"AUS","ROADACCID","INJURE","NBR","A","2008",33524,
"AUS","ROADACCID","INJURE","NBR","A","2009",33692,
"AUS","ROADACCID","INJURE","NBR","A","2010",32775,
"AUS","ROADACCID","INJURE","NBR","A","2011",34082,
"AUS","ROADACCID","INJURE","NBR","A","2012",34091,
"AUS","ROADACCID","INJURE","NBR","A","2013",35059,
"AUS","ROADACCID","INJURE","NBR","A","2014",35552,
"AUS","ROADACCID","INJURE","NBR","A","2015",37082,
"AUS","ROADACCID","INJURE","NBR","A","2016",38945,
"NZL","ROADACCID","INJURE","NBR","A","1970",20791,
"NZL","ROADACCID","INJURE","NBR","A","1971",21607,
"NZL","ROADACCID","INJURE","NBR","A","1972",22315,
"NZL","ROADACCID","INJURE","NBR","A","1973",23385,
"NZL","ROADACCID","INJURE","NBR","A","1974",20829,
"NZL","ROADACCID","INJURE","NBR","A","1975",19839,
"NZL","ROADACCID","INJURE","NBR","A","1976",17895,
"NZL","ROADACCID","INJURE","NBR","A","1977",17525,
"NZL","ROADACCID","INJURE","NBR","A","1978",15178,
"NZL","ROADACCID","INJURE","NBR","A","1979",13903,
"NZL","ROADACCID","INJURE","NBR","A","1980",15872,
"NZL","ROADACCID","INJURE","NBR","A","1981",15479,
"NZL","ROADACCID","INJURE","NBR","A","1982",16194,
"NZL","ROADACCID","INJURE","NBR","A","1983",16491,
"NZL","ROADACCID","INJURE","NBR","A","1984",17524,
"NZL","ROADACCID","INJURE","NBR","A","1985",18912,
"NZL","ROADACCID","INJURE","NBR","A","1986",18874,
"NZL","ROADACCID","INJURE","NBR","A","1987",18728,
"NZL","ROADACCID","INJURE","NBR","A","1988",17346,
"NZL","ROADACCID","INJURE","NBR","A","1989",16594,
"NZL","ROADACCID","INJURE","NBR","A","1990",17732,
"NZL","ROADACCID","INJURE","NBR","A","1991",16887,
"NZL","ROADACCID","INJURE","NBR","A","1992",16152,
"NZL","ROADACCID","INJURE","NBR","A","1993",15174,
"NZL","ROADACCID","INJURE","NBR","A","1994",16735,
"NZL","ROADACCID","INJURE","NBR","A","1995",16956,
"NZL","ROADACCID","INJURE","NBR","A","1996",14838,
"NZL","ROADACCID","INJURE","NBR","A","1997",13468,
"NZL","ROADACCID","INJURE","NBR","A","1998",12541,
"NZL","ROADACCID","INJURE","NBR","A","1999",12162,
"NZL","ROADACCID","INJURE","NBR","A","2000",11062,
"NZL","ROADACCID","INJURE","NBR","A","2001",12477,
"NZL","ROADACCID","INJURE","NBR","A","2002",14063,
"NZL","ROADACCID","INJURE","NBR","A","2003",14528,
"NZL","ROADACCID","INJURE","NBR","A","2004",14100,
"NZL","ROADACCID","INJURE","NBR","A","2005",14654,
"NZL","ROADACCID","INJURE","NBR","A","2006",15396,
"NZL","ROADACCID","INJURE","NBR","A","2007",16207,
"NZL","ROADACCID","INJURE","NBR","A","2008",15358,
"NZL","ROADACCID","INJURE","NBR","A","2009",14703,
"NZL","ROADACCID","INJURE","NBR","A","2010",14129,
"NZL","ROADACCID","INJURE","NBR","A","2011",12676,
"NZL","ROADACCID","INJURE","NBR","A","2012",12220,
"NZL","ROADACCID","INJURE","NBR","A","2013",11934,
"NZL","ROADACCID","INJURE","NBR","A","2014",11303,
"NZL","ROADACCID","INJURE","NBR","A","2015",12348,
"NZL","ROADACCID","INJURE","NBR","A","2016",12779,
"NZL","ROADACCID","INJURE","NBR","A","2017",14039,
"NZL","ROADACCID","INJURE","NBR","A","2018",14695,
"NZL","ROADACCID","INJURE","NBR","A","2019",14727,"P"
"BIH","ROADACCID","INJURE","NBR","A","1989",4460,
"BIH","ROADACCID","INJURE","NBR","A","1994",1095,
"BIH","ROADACCID","INJURE","NBR","A","1995",2468,
"BIH","ROADACCID","INJURE","NBR","A","1996",2288,
"BIH","ROADACCID","INJURE","NBR","A","1997",4314,
"BIH","ROADACCID","INJURE","NBR","A","2006",9994,
"BIH","ROADACCID","INJURE","NBR","A","2007",11890,
"BIH","ROADACCID","INJURE","NBR","A","2008",11884,
"BIH","ROADACCID","INJURE","NBR","A","2009",11052,
"BIH","ROADACCID","INJURE","NBR","A","2010",10059,
"BIH","ROADACCID","INJURE","NBR","A","2011",10039,
"BIH","ROADACCID","INJURE","NBR","A","2012",9175,
"BIH","ROADACCID","INJURE","NBR","A","2013",9718,
"BIH","ROADACCID","INJURE","NBR","A","2014",10067,
"BIH","ROADACCID","INJURE","NBR","A","2015",9864,
"BIH","ROADACCID","INJURE","NBR","A","2016",11188,
"BIH","ROADACCID","INJURE","NBR","A","2017",10229,
"BIH","ROADACCID","INJURE","NBR","A","2018",10403,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1993",25147,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1994",27590,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1995",28746,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1996",29340,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1997",28376,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1998",27207,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","1999",26918,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2000",25445,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2001",26027,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2002",26586,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2003",27320,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2004",26516,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2005",25239,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2006",22115,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2007",23060,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2008",22481,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2009",21706,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2010",19676,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2011",20487,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2012",20504,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2013",20342,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2014",21054,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2015",21561,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2016",21386,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2017",21263,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2018",21889,
"CZE","ROADACCID","ACCIDENTCASUAL","NBR","A","2019",20806,
"USA","ROADACCID","INJURE","NBR","A","1988",3416000,"E"
"USA","ROADACCID","INJURE","NBR","A","1989",3284000,"E"
"USA","ROADACCID","INJURE","NBR","A","1990",3231000,"E"
"USA","ROADACCID","INJURE","NBR","A","1991",3097000,"E"
"USA","ROADACCID","INJURE","NBR","A","1992",3070000,"E"
"USA","ROADACCID","INJURE","NBR","A","1993",3149000,"E"
"USA","ROADACCID","INJURE","NBR","A","1994",3266000,"E"
"USA","ROADACCID","INJURE","NBR","A","1995",3465000,"E"
"USA","ROADACCID","INJURE","NBR","A","1996",3483000,"E"
"USA","ROADACCID","INJURE","NBR","A","1997",3348000,"E"
"USA","ROADACCID","INJURE","NBR","A","1998",3192000,"E"
"USA","ROADACCID","INJURE","NBR","A","1999",3236000,"E"
"USA","ROADACCID","INJURE","NBR","A","2000",3189000,"E"
"USA","ROADACCID","INJURE","NBR","A","2001",3033000,"E"
"USA","ROADACCID","INJURE","NBR","A","2002",2926000,"E"
"USA","ROADACCID","INJURE","NBR","A","2003",2889000,"E"
"USA","ROADACCID","INJURE","NBR","A","2004",2788000,"E"
"USA","ROADACCID","INJURE","NBR","A","2005",2699000,"E"
"USA","ROADACCID","INJURE","NBR","A","2006",2575000,"E"
"USA","ROADACCID","INJURE","NBR","A","2007",2491000,"E"
"USA","ROADACCID","INJURE","NBR","A","2008",2346000,"E"
"USA","ROADACCID","INJURE","NBR","A","2009",2217000,"E"
"USA","ROADACCID","INJURE","NBR","A","2010",2239000,"E"
"USA","ROADACCID","INJURE","NBR","A","2011",2217000,"E"
"USA","ROADACCID","INJURE","NBR","A","2012",2362000,"E"
"USA","ROADACCID","INJURE","NBR","A","2013",2313000,"E"
"USA","ROADACCID","INJURE","NBR","A","2014",2338000,"E"
"USA","ROADACCID","INJURE","NBR","A","2015",2443000,"E"
"USA","ROADACCID","INJURE","NBR","A","2016",3061000,"B"
"USA","ROADACCID","INJURE","NBR","A","2017",2746000,"E"
"USA","ROADACCID","INJURE","NBR","A","2018",2710000,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1970",3002,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1971",2819,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1972",2760,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1973",2856,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1974",2826,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1975",2960,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1976",2950,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1977",2901,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1978",3099,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1979",3087,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1980",3075,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1981",3071,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1982",3120,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1983",3017,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1984",2913,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1985",2552,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1986",2492,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1987",2413,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1988",2396,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1989",2621,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1990",2963,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1991",3574,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1992",2054,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1993",1522,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1994",1539,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1995",1567,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1996",1627,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1997",1644,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1998",1752,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","1999",1782,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2000",1708,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2001",1937,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2002",2011,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2003",2113,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2004",2936,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2005",3870,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2006",4795,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2007",4946,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2008",6015,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2009",5482,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2010",5099,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2011",4486,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2012",5359,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2013",5510,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2014",5992,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2015",6432,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2016",6939,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2017",6079,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2018",6452,
"GEO","ROADACCID","ACCIDENTCASUAL","NBR","A","2019",5839,
"BEL","ROADACCID","DEATH","NBR","A","1970",2950,
"BEL","ROADACCID","DEATH","NBR","A","1971",3070,
"BEL","ROADACCID","DEATH","NBR","A","1972",3130,
"BEL","ROADACCID","DEATH","NBR","A","1973",2920,
"BEL","ROADACCID","DEATH","NBR","A","1974",2670,
"BEL","ROADACCID","DEATH","NBR","A","1975",2346,
"BEL","ROADACCID","DEATH","NBR","A","1976",2490,
"BEL","ROADACCID","DEATH","NBR","A","1977",2520,
"BEL","ROADACCID","DEATH","NBR","A","1978",2590,
"BEL","ROADACCID","DEATH","NBR","A","1979",2330,
"BEL","ROADACCID","DEATH","NBR","A","1980",2396,
"BEL","ROADACCID","DEATH","NBR","A","1981",2216,
"BEL","ROADACCID","DEATH","NBR","A","1982",2064,
"BEL","ROADACCID","DEATH","NBR","A","1983",2090,
"BEL","ROADACCID","DEATH","NBR","A","1984",1893,
"BEL","ROADACCID","DEATH","NBR","A","1985",1801,
"BEL","ROADACCID","DEATH","NBR","A","1986",1951,
"BEL","ROADACCID","DEATH","NBR","A","1987",1922,
"BEL","ROADACCID","DEATH","NBR","A","1988",1967,
"BEL","ROADACCID","DEATH","NBR","A","1989",1993,
"BEL","ROADACCID","DEATH","NBR","A","1990",1976,
"BEL","ROADACCID","DEATH","NBR","A","1991",1874,
"BEL","ROADACCID","DEATH","NBR","A","1992",1672,
"BEL","ROADACCID","DEATH","NBR","A","1993",1660,
"BEL","ROADACCID","DEATH","NBR","A","1994",1692,
"BEL","ROADACCID","DEATH","NBR","A","1995",1505,
"BEL","ROADACCID","DEATH","NBR","A","1996",1356,
"BEL","ROADACCID","DEATH","NBR","A","1997",1364,
